   2.43999815     -0.194246799       2.12475348     -0.100552425    
   2.44999814     -0.172816947       2.16052914      -7.77123049E-02
   2.45999813     -0.151050121       2.19213414      -5.47193997E-02
   2.46999812     -0.128988415       2.21949220      -3.16197574E-02
   2.47999811     -0.106674649       2.24253702      -8.45815055E-03
   2.48999810      -8.41522440E-02   2.26121235       1.47205284E-02
   2.49999809      -6.14651293E-02   2.27547216       3.78698632E-02
   2.50999808      -3.86576429E-02   2.28528142       6.09454811E-02
   2.51999807      -1.57744214E-02   2.29061580       8.39011744E-02
   2.52999806       7.13971071E-03   2.29146218      0.106692433    
   2.53999805       3.00398525E-02   2.28781819      0.129275113    
   2.54999804       5.28811365E-02   2.27969313      0.151603982    
   2.55999804       7.56188408E-02   2.26710701      0.173636213    
   2.56999803       9.82085019E-02   2.25009108      0.195327699    
   2.57999802      0.120606028       2.22868705      0.216636419    
   2.58999801      0.142767787       2.20294738      0.237521052    
   2.59999800      0.164650723       2.17293453      0.257939786    
   2.60999799      0.186212465       2.13872123      0.277853042    
   2.61999798      0.207411408       2.10038924      0.297222197    
   2.62999797      0.228206813       2.05802941      0.316008508    
   2.63999796      0.248558894       2.01174116      0.334175944    
   2.64999795      0.268428892       1.96163166      0.351688087    
   2.65999794      0.287779152       1.90781558      0.368511051    
   2.66999793      0.306573242       1.85041451      0.384612232    
   2.67999792      0.324775934       1.78955615      0.399959326    
   2.68999791      0.342353284       1.72537410      0.414522946    
   2.69999790      0.359272778       1.65800691      0.428273946    
   2.70999789      0.375503272       1.58759785      0.441185683    
   2.71999788      0.391015083       1.51429427      0.453233093    
   2.72999787      0.405780017       1.43824685      0.464392066    
   2.73999786      0.419771403       1.35960960      0.474641204    
   2.74999785      0.432964116       1.27853906      0.483960003    
   2.75999784      0.445334613       1.19519401      0.492330372    
   2.76999784      0.456860960       1.10973501      0.499736130    
   2.77999783      0.467522800       1.02232409      0.506162405    
   2.78999782      0.477301478      0.933124483      0.511596918    
   2.79999781      0.486179888      0.842300415      0.516028702    
   2.80999780      0.494142622      0.750016809      0.519449294    
   2.81999779      0.501175880      0.656439066      0.521851957    
   2.82999778      0.507267594      0.561732948      0.523231924    
   2.83999777      0.512407303      0.466064483      0.523586571    
   2.84999776      0.516586244      0.369599879      0.522915125    
   2.85999775      0.519797206      0.272505373      0.521218956    
   2.86999774      0.522034764      0.174947321      0.518501341    
   2.87999773      0.523295164       7.70920441E-02  0.514767647    
   2.88999772      0.523576200      -2.08941251E-02  0.510025144    
   2.89999771      0.522877395     -0.118844844      0.504283190    
   2.90999770      0.521199942     -0.216593742      0.497553080    
   2.91999769      0.518546700     -0.313974470      0.489847749    
   2.92999768      0.514922202     -0.410820723      0.481182635    
   2.93999767      0.510332584     -0.506966174      0.471574366    
   2.94999766      0.504785717     -0.602244616      0.461042166    
   2.95999765      0.498291105     -0.696489871      0.449606508    
   2.96999764      0.490859896     -0.789535999      0.437289506    
   2.97999763      0.482504934     -0.881217420      0.424115807    
   2.98999763      0.473240674     -0.971368849      0.410110712    
   2.99999762      0.463083208      -1.05982578      0.395302236    
